,Unnamed: 0,iata_code,id,ident,type,name,latitude_r,longitude_r,elevation_ft,continent,iso_country,iso_region,municipality,scheduled_service,gps_code,local_code,home_link,wikipedia_link,keywords,Name,TotalSeats,Country.Name,Airport1Latitude,Airport1Longitude,name_calc,Country_Name
1938,1938,UUS,6461.0,UHSS,medium_airport,Yuzhno-Sakhalinsk Airport,46.885461,142.717466,59.0,EU,RU,RU-SAK,Yuzhno-Sakhalinsk,yes,UHSS,,http://www.airportus.ru/,https://en.wikipedia.org/wiki/Yuzhno-Sakhalinsk_Airport,Аэропорт Южно-Сахалинск Khomutovo,Yuzhno-Sakhalinsk,83414.583,Russian Federation,46.88330078,142.7167053,Yuzhno-Sakhalinsk Airport (UUS),Russian Federation
1939,1939,UVF,6389.0,TLPL,large_airport,Hewanorra International Airport,13.7332,-60.952599,14.0,,LC,LC-11,Vieux Fort,yes,TLPL,,http://www.slaspa.com/contentPages/view/hewanorra-international-airport,https://en.wikipedia.org/wiki/Hewanorra_International_Airport,,Hewanorra Intl,488545.75,Saint Lucia,13.73560047,-60.95220184,Hewanorra International Airport (UVF),Saint Lucia
1940,1940,UYL,3244.0,HSNN,medium_airport,Nyala Airport,12.0535,24.9562,2106.0,AF,SD,SD-11,Nyala,yes,HSNN,,,https://en.wikipedia.org/wiki/Nyala_Airport,,Nyala,2599.8,Sudan,12.0717001,24.8946991,Nyala Airport (UYL),Sudan
1941,1941,UYN,32563.0,ZLYL,small_airport,Yulin Yuyang Airport,38.35971,109.590927,,AS,CN,CN-61,Yulin,yes,ZLYL,,http://www.cwag-yl.com/,https://en.wikipedia.org/wiki/Yulin_Yuyang_Airport,,Yuyang,9198.959,China,38.33330154,109.4832993,Yulin Yuyang Airport (UYN),China
1942,1942,VAA,2351.0,EFVA,medium_airport,Vaasa Airport,63.050701,21.762199,19.0,EU,FI,FI-12,Vaasa,yes,EFVA,,http://www.finavia.fi/en/vaasa/,https://en.wikipedia.org/wiki/Vaasa_Airport,,Vaasa,77816.347,Finland,63.04499817,21.76140022,Vaasa Airport (VAA),Finland
1943,1943,VAG,5996.0,SBVG,medium_airport,Major Brigadeiro Trompowsky Airport,-21.591375,-45.474116,3025.0,SA,BR,BR-MG,Varginha,no,SBVG,MG0019,,https://en.wikipedia.org/wiki/Varginha_Airport,Varginha Airport,Varginha,1949.85,Brazil,-21.54999924,-45.43330002,Major Brigadeiro Trompowsky Airport (VAG),Brazil
1944,1944,VAN,4555.0,LTCI,medium_airport,Van Ferit Melen Airport,38.46820068359375,43.33229827880859,5480.0,AS,TR,TR-65,Van,yes,LTCI,,,https://en.wikipedia.org/wiki/Ferit_Melen_Airport,,Ferit Melen,788.606,Turkey,38.45859909,43.3321991,Van Ferit Melen Airport (VAN),Turkey
1945,1945,VAR,3979.0,LBWN,large_airport,Varna Airport,43.232101,27.8251,230.0,EU,BG,BG-03,Varna,yes,LBWN,,,https://en.wikipedia.org/wiki/Varna_Airport,,Varna,711010.636,Bulgaria,43.23189926,27.82500076,Varna Airport (VAR),Bulgaria
1946,1946,VAS,4521.0,LTAR,small_airport,Sivas Nuri Demirağ Airport,39.813801,36.9035,5239.0,AS,TR,TR-58,Sivas,yes,LTAR,,http://www.sivas.dhmi.gov.tr/havaalanlari/default.aspx?hv=35,https://en.wikipedia.org/wiki/Sivas_Airport,,Sivas,779.94,Turkey,39.81389999,36.90420151,Sivas Nuri Demirağ Airport (VAS),Turkey
1947,1947,VAV,4964.0,NFTV,medium_airport,Vava'u International Airport,-18.58530044555664,-173.9620056152344,236.0,OC,TO,TO-05,Vava'u Island,yes,NFTV,,,https://en.wikipedia.org/wiki/Vava'u_International_Airport,Vavau Lupepau'u,Vava'u International,8397.354,Tonga,-18.58329964,-173.9667053,Vava'u International Airport (VAV),Tonga
1948,1948,VBS,4360.0,LIPO,medium_airport,Brescia Airport,45.428902,10.3306,355.0,EU,IT,IT-25,Montichiari (BS),yes,LIPO,BS04,http://www.aeroportobrescia.it/en/business_t6/,https://en.wikipedia.org/wiki/Brescia_Airport,Brescia Airport Gabriele D'Annunzio,Montichiari Airport,654.283,Italy,45.54999924,10.2166996,Brescia Airport (VBS),Italy
1949,1949,VBY,2710.0,ESSV,medium_airport,Visby Airport,57.662799835205,18.346200942993,164.0,EU,SE,SE-I,Visby,yes,ESSV,,https://www.swedavia.com/visby/,https://en.wikipedia.org/wiki/Visby_Airport,,Visby,4138.015,Sweden,57.6631012,18.34939957,Visby Airport (VBY),Sweden
1950,1950,VCA,26695.0,VVCT,medium_airport,Can Tho International Airport,10.0851,105.711998,9.0,AS,VN,VN-SW,Can Tho,yes,VVCT,,,https://en.wikipedia.org/wiki/Can_Tho_International_Airport,Binh Thuy Air Base Trà Nóc Airport,Can Tho International Airport,45236.52,Vietnam,10.0472002,105.7664032,Can Tho International Airport (VCA),Vietnam
1951,1951,VCE,4368.0,LIPZ,large_airport,Venice Marco Polo Airport,45.505299,12.3519,7.0,EU,IT,IT-34,Venice,yes,LIPZ,VE05,http://www.veniceairport.com/core/index.jsp?_requestid=37300&language=en,https://en.wikipedia.org/wiki/Venice_Marco_Polo_Airport,Venezia Tessera,Marco Polo,6231971.914,Italy,45.5,12.35000038,Venice Marco Polo Airport (VCE),Italy
1952,1952,VCP,5927.0,SBKP,medium_airport,Viracopos International Airport,-23.007404,-47.134502,2170.0,SA,BR,BR-SP,Campinas,yes,SBKP,SP0003,http://www.aeroportoviracopos.net/,https://en.wikipedia.org/wiki/Viracopos-Campinas_International_Airport,,Viracopos-Campinas Intl,560464.884,Brazil,-23.00670052,-47.13439941,Viracopos International Airport (VCP),Brazil
1953,1953,VDA,4423.0,LLOV,small_airport,Ovda Airport,29.9403,34.935799,1492.0,AS,IL,IL-D,Eilat,no,LLOV,,,https://en.wikipedia.org/wiki/Ovda_Airport,Ovda Air Force Base,Ovda,131229.238,Israel,29.93950081,34.93360138,Ovda Airport (VDA),Israel
1954,1954,VDB,2576.0,ENFG,medium_airport,Fagernes Airport Leirin,61.015598,9.28806,2697.0,EU,NO,NO-34,Fagernes,no,ENFG,,https://avinor.no/en/airport/fagernes-airport/,https://en.wikipedia.org/wiki/Fagernes_Airport%2C_Leirin,,Fagernes,1637.874,Norway,61.08330154,9.333299637,Fagernes Airport Leirin (VDB),Norway
1955,1955,VDH,35144.0,VN-0001,medium_airport,Dong Hoi Airport,17.515,106.590556,59.0,AS,VN,VN-NC,Dong Hoi,yes,VVDH,,,https://en.wikipedia.org/wiki/Dong_Hoi_Airport,,Dong Hoi,7019.46,Vietnam,17.51530075,106.5907974,Dong Hoi Airport (VDH),Vietnam
1956,1956,VDO,332254.0,VVVD,medium_airport,Van Don International Airport,21.120693,107.41539,24.0,AS,VN,VN-NE,Van Don,yes,VVVD,,http://www.vandon-airport.com/,https://en.wikipedia.org/wiki/Van_Don_International_Airport,Cẩm Phả Sân bay Quốc tế Vân Đồn,Van Don International Airport,14307.566,Vietnam,21.11377525,107.4172669,Van Don International Airport (VDO),Vietnam
1957,1957,VER,4764.0,MMVR,medium_airport,General Heriberto Jara International Airport,19.1459007263,-96.1873016357,90.0,,MX,MX-VER,Veracruz,yes,MMVR,,http://www.asur.com.mx/asur/ingles/aeropuertos/veracruz/veracruz.asp,https://en.wikipedia.org/wiki/General_Heriberto_Jara_International_Airport,,Heriberto Jara Intl,18306.925,Mexico,19.14999962,-96.1832962,General Heriberto Jara International Airport (VER),Mexico
1958,1958,VFA,3004.0,FVFA,medium_airport,Victoria Falls International Airport,-18.09589958190918,25.8390007019043,3490.0,AF,ZW,ZW-MN,Victoria Falls,yes,FVFA,,,https://en.wikipedia.org/wiki/Victoria_Falls_Airport,,Victoria Falls International,229726.994,Zimbabwe,-18.09309959,25.84029961,Victoria Falls International Airport (VFA),Zimbabwe
1959,1959,VGA,26606.0,VOBZ,medium_airport,Vijayawada Airport,16.530399,80.796799,82.0,AS,IN,IN-AP,Gannavaram,yes,VOBZ,,https://www.aai.aero/en/airports/vijayawada,https://en.wikipedia.org/wiki/Vijayawada_Airport,,Vijayawada,9359.28,India,16.52939987,80.79720306,Vijayawada Airport (VGA),India
1960,1960,VGO,4046.0,LEVX,medium_airport,Vigo Airport,42.2318,-8.62677,856.0,EU,ES,ES-GA,Vigo,yes,LEVX,,https://www.aena.es/en/vigo.html,https://en.wikipedia.org/wiki/Vigo-Peinador_Airport,,Vigo Airport,13011.999,Spain,42.22639847,-8.627799988,Vigo Airport (VGO),Spain
1961,1961,VID,,,Unknown,Vidin,44.0,22.83329964,,,,,,,,,,,,Vidin,2911.776,Bulgaria,44.0,22.83329964,Vidin (VID),Bulgaria
1962,1962,VIE,4434.0,LOWW,large_airport,Vienna International Airport,48.110298,16.5697,600.0,EU,AT,AT-9,Vienna,yes,LOWW,,http://www.viennaairport.com/en/,https://en.wikipedia.org/wiki/Vienna_International_Airport,,Vienna International,20076318.55,Austria,48.11109924,16.55830002,Vienna International Airport (VIE),Austria
1963,1963,VII,26709.0,VVVH,medium_airport,Vinh Airport,18.7376003265,105.67099762,23.0,AS,VN,VN-NC,Vinh,yes,VVVH,,,https://en.wikipedia.org/wiki/Vinh_Airport,,Vinh,6863.472,Vietnam,18.70000076,105.6333008,Vinh Airport (VII),Vietnam
1964,1964,VIJ,32575.0,TUPW,small_airport,Virgin Gorda Airport,18.4463996887207,-64.42749786376953,9.0,,VG,VG-U-A,Spanish Town,yes,TUPW,,,https://en.wikipedia.org/wiki/Virgin_Gorda_Airport,,Virgin Gorda,20317.437,British Virgin Islands,18.44639969,-64.42970276,Virgin Gorda Airport (VIJ),British Virgin Islands
1965,1965,VIL,3110.0,GMMH,medium_airport,Dakhla Airport,23.7183,-15.932,36.0,AF,EH,EH-U-A,Dakhla,yes,GMMH,,,https://en.wikipedia.org/wiki/Dakhla_Airport,GSVO Villa Cisneros Dajla Oued Ed-Dahab,Dakhla,169134.322,Western Sahara,23.71330071,-15.93500042,Dakhla Airport (VIL),Western Sahara
1966,1966,VIN,30535.0,UKWW,medium_airport,Vinnytsia/Gavyryshivka International Airport,49.242531,28.613778,961.0,EU,UA,UA-05,Vinnitsa,no,UKWW,,,https://en.wikipedia.org/wiki/Havryshivka_Vinnytsia_International_Airport,Gavrishevka Airport Gavrishivka Airport Аэропорт Гавришевка  Аэропорт Гавришiвка,Gavryshivka International,14506.884,Ukraine,49.23329926,28.48329926,Vinnytsia/Gavyryshivka International Airport (VIN),Ukraine
1967,1967,VIT,4045.0,LEVT,medium_airport,Vitoria Airport,42.882801,-2.72447,1682.0,EU,ES,ES-PV,Alava,yes,LEVT,,https://www.aena.es/en/vitoria.html,https://en.wikipedia.org/wiki/Vitoria_Airport,VitoriaForonda,Vitoria Airport,31119.606,Spain,42.88389969,-2.723099947,Vitoria Airport (VIT),Spain
1968,1968,VIX,5998.0,SBVT,medium_airport,Eurico de Aguiar Salles Airport,-20.258,-40.285,34.0,SA,BR,BR-ES,Vitória,yes,SBVT,ES0001,https://www4.infraero.gov.br/aeroportos/aeroporto-de-vitoria-eurico-de-aguiar-salles/,https://en.wikipedia.org/wiki/Eurico_de_Aguiar_Salles_Airport,,E. de Aguiar Salles,2539.138,Brazil,-20.26440048,-40.28749847,Eurico de Aguiar Salles Airport (VIX),Brazil
1969,1969,VKO,26401.0,UUWW,large_airport,Vnukovo International Airport,55.5914993286,37.2615013123,685.0,EU,RU,RU-MOS,Moscow,yes,UUWW,,http://www.vnukovo.ru/eng,https://en.wikipedia.org/wiki/Vnukovo_International_Airport,MOW Международный аэропорт Внуково,Vnukovo,4547028.535,Russian Federation,55.58330154,37.26670075,Vnukovo International Airport (VKO),Russian Federation
1970,1970,VLC,4042.0,LEVC,medium_airport,Valencia Airport,39.4893,-0.481625,240.0,EU,ES,ES-VC,Valencia,yes,LEVC,,https://www.aena.es/en/valencia.html,https://en.wikipedia.org/wiki/Valencia_Airport,,Valencia Airport,3672499.145,Spain,39.48860169,-0.481900007,Valencia Airport (VLC),Spain
1971,1971,VLI,5011.0,NVVV,large_airport,Bauerfield International Airport,-17.699301,168.320007,70.0,OC,VU,VU-SEE,Port Vila,yes,NVVV,,,https://en.wikipedia.org/wiki/Bauerfield_International_Airport,Efate Field Vila Field McDonald Field Bauer Field,Bauerfield International,241729.404,Vanuatu,-17.69330025,168.3099976,Bauerfield International Airport (VLI),Vanuatu
1972,1972,VLL,4043.0,LEVD,medium_airport,Valladolid Airport,41.7061,-4.85194,2776.0,EU,ES,ES-CL,Valladolid,yes,LEVD,,https://www.aena.es/en/valladolid.html,https://en.wikipedia.org/wiki/Valladolid_Airport,,Valladolid Airport,14732.2,Spain,41.70560074,-4.854199886,Valladolid Airport (VLL),Spain
1973,1973,VLN,6334.0,SVVA,medium_airport,Arturo Michelena International Airport,10.14973258972168,-67.92839813232422,1411.0,SA,VE,VE-G,Valencia,yes,SVVA,,,https://en.wikipedia.org/wiki/Arturo_Michelena_International_Airport,,Arturo Michelena Intl,159385.072,Venezuela,10.1541996,-67.93190002,Arturo Michelena International Airport (VLN),Venezuela
1974,1974,VNO,2766.0,EYVI,large_airport,Vilnius International Airport,54.634102,25.285801,648.0,EU,LT,LT-VL,Vilnius,yes,EYVI,,http://www.vilnius-airport.lt/en/,https://en.wikipedia.org/wiki/Vilnius_International_Airport,,Vilnius International,2716587.349,Lithuania,54.63330078,25.2833004,Vilnius International Airport (VNO),Lithuania
1975,1975,VNS,26545.0,VIBN,medium_airport,Lal Bahadur Shastri Airport,25.452129,82.861805,266.0,AS,IN,IN-UP,Varanasi,yes,VEBN,,https://www.aai.aero/en/airports/varanasi,https://en.wikipedia.org/wiki/Lal_Bahadur_Shastri_Airport,VIBN Babatpur Airport Varanasi Airport,Lal Bahadur Shastri,170135.245,India,25.45190048,82.86309815,Lal Bahadur Shastri Airport (VNS),India
1976,1976,VNX,2986.0,FQVL,medium_airport,Vilankulo Airport,-22.01840019226074,35.31330108642578,46.0,AF,MZ,MZ-I,Vilanculo,yes,FQVL,,,https://en.wikipedia.org/wiki/Vilankulo_Airport,Vilanculos Airport,Vilankulos,24685.101,Mozambique,-22.0333004,35.29999924,Vilankulo Airport (VNX),Mozambique
1977,1977,VOG,6522.0,URWW,medium_airport,Volgograd International Airport,48.78250122070312,44.34550094604492,482.0,EU,RU,RU-VGG,Volgograd,yes,URWW,,,https://en.wikipedia.org/wiki/Volgograd_International_Airport,Gumrak Airport Аэропорт Волгоград Аэропорт Гумрак,Gumrak Airport,47459.349,Russian Federation,48.75,44.5,Volgograd International Airport (VOG),Russian Federation
1978,1978,VOL,4253.0,LGBL,medium_airport,Nea Anchialos National Airport,39.219601,22.7943,83.0,EU,GR,GR-E,Nea Anchialos,yes,LGBL,,,https://en.wikipedia.org/wiki/Nea_Anchialos_National_Airport,Volos Central Greece Airport Volos Nea Anchialos Airport of Central Greece,Nea Anchialos Airport,19225.521,Greece,39.21910095,22.79529953,Nea Anchialos National Airport (VOL),Greece
1979,1979,VOZ,26400.0,UUOO,medium_airport,Voronezh International Airport,51.81420135498047,39.22959899902344,514.0,EU,RU,RU-VOR,Voronezh,yes,UUOO,,,https://en.wikipedia.org/wiki/Voronezh_International_Airport,Chertovitskoye Airport Chertovitskoe Airport Аэропорт Воронеж Аэропорт Чертовицкое,Voronezh,108862.292,Russian Federation,51.66669846,39.21670151,Voronezh International Airport (VOZ),Russian Federation
1980,1980,VPE,2938.0,FNGI,medium_airport,Ngjiva Pereira Airport,-17.0435009003,15.6837997437,3566.0,AF,AO,AO-CNN,Ngiva,yes,FNGI,,,https://en.wikipedia.org/wiki/Ondjiva_Pereira_Airport,Ngiva Airport NGV Ondjiva 11 de Novembro,Ondjiva,1949.85,Angola,-17.04999924,15.69999981,Ngjiva Pereira Airport (VPE),Angola
1981,1981,VPS,3948.0,KVPS,medium_airport,Destin-Fort Walton Beach Airport,30.4832,-86.525398,87.0,,US,US-FL,Valparaiso,yes,KVPS,VPS,http://www.flyvps.com/,https://en.wikipedia.org/wiki/Destin%E2%80%93Fort_Walton_Beach_Airport,Eglin AFB,Destin-Ft Walton Beach Airport,974.925,United States,30.48329926,-86.52529907,Destin-Fort Walton Beach Airport (VPS),United States
1982,1982,VPY,2971.0,FQCH,medium_airport,Chimoio Airport,-19.15130043029785,33.42900085449219,2287.0,AF,MZ,MZ-B,Chimoio,yes,FQCH,,,https://en.wikipedia.org/wiki/Chimoio_Airport,,Chimoio Airport,1256.57,Mozambique,-19.13330078,33.48329926,Chimoio Airport (VPY),Mozambique
1983,1983,VQS,6385.0,TJVQ,small_airport,Antonio Rivera Rodriguez Airport,18.1348,-65.493599,49.0,,PR,PR-U-A,Vieques,no,TJVQ,VQS,,https://en.wikipedia.org/wiki/Antonio_Rivera_Rodr%C3%ADguez_Airport,,A. Rivera Rodriguez,3033.1,United States,18.13330078,-65.49060059,Antonio Rivera Rodriguez Airport (VQS),United States
1984,1984,VRA,4859.0,MUVR,large_airport,Juan Gualberto Gomez International Airport,23.034401,-81.435303,210.0,,CU,CU-04,Matanzas,yes,MUVR,,,https://en.wikipedia.org/wiki/Juan_Gualberto_G%C3%B3mez_Airport,Varadero,Juan G. Gomez Intl,799122.191,Cuba,23.12579918,-81.29720306,Juan Gualberto Gomez International Airport (VRA),Cuba
1985,1985,VRN,4366.0,LIPX,large_airport,Verona-Villafranca Valerio Catullo Airport,45.394955,10.887303,239.0,EU,IT,IT-34,Villafranca di Verona,yes,LIPX,VR10,http://www.aeroportoverona.it/,https://en.wikipedia.org/wiki/Verona_Airport,Valerio Catullo Villafranca International Airport Valerio Catullo Airport Villafranca Airport,Verona,1353273.894,Italy,45.46670151,10.93330002,Verona-Villafranca Valerio Catullo Airport (VRN),Italy
1986,1986,VSA,4763.0,MMVA,medium_airport,Carlos Rovirosa Pérez International Airport,17.99699974060059,-92.81739807128906,46.0,,MX,MX-TAB,Villahermosa,yes,MMVA,,,https://en.wikipedia.org/wiki/Carlos_Rovirosa_P%C3%A9rez_International_Airport,Villahermosa International Airport,C.Rovirosa Perez Intl,20681.409,Mexico,17.9666996,-92.9332962,Carlos Rovirosa Pérez International Airport (VSA),Mexico
1987,1987,VSG,,,Unknown,Luhansk International,48.56669998,39.33330154,,,,,,,,,,,,Luhansk International,12869.01,Ukraine,48.56669998,39.33330154,Luhansk International (VSG),Ukraine
1988,1988,VST,2696.0,ESOW,medium_airport,Stockholm Västerås Airport,59.58940124511719,16.63360023498535,21.0,EU,SE,SE-U,Stockholm / Västerås,yes,ESOW,,,https://en.wikipedia.org/wiki/Stockholm-V%C3%A4ster%C3%A5s_Airport,,Hasslo,58144.527,Sweden,59.58919907,16.63059998,Stockholm Västerås Airport (VST),Sweden
1989,1989,VTB,6497.0,UMII,medium_airport,Vitebsk Vostochny Airport,55.126499176025,30.349599838257,682.0,EU,BY,BY-VI,Vitebsk,no,UMII,,,https://en.wikipedia.org/wiki/Vitebsk_Vostochny_Airport,УМІІ УМИИ Vitebsk Southeast Vitebsk East Airport Аэрапорт Віцебск Аэропорт Витебск,Vitebsk Airport,1221.906,Belarus,55.08330154,30.2166996,Vitebsk Vostochny Airport (VTB),Belarus
1990,1990,VTE,26588.0,VLVT,medium_airport,Wattay International Airport,17.9883003235,102.56300354,564.0,AS,LA,LA-VT,Vientiane,yes,VLVT,,http://www.vientianeairport.com/,https://en.wikipedia.org/wiki/Wattay_International_Airport,,Wattay Intl,1339689.939,Laos,17.98469925,102.5667038,Wattay International Airport (VTE),Laos
1991,1991,VTZ,26523.0,VEVZ,medium_airport,Visakhapatnam Airport / INS Dega,17.723506,83.227729,15.0,AS,IN,IN-AP,Visakhapatnam,yes,VOVZ,,http://www.vizagairport.in/,https://en.wikipedia.org/wiki/Visakhapatnam_Airport,VEVZ Visakhapatnam Vizag,Vishakhapatnam,128295.797,India,17.72109985,83.22470093,Visakhapatnam Airport / INS Dega (VTZ),India
1992,1992,VVC,6177.0,SKVV,medium_airport,Vanguardia Airport,4.16787,-73.6138,1394.0,SA,CO,CO-MET,Villavicencio,yes,SKVV,VVC,,https://en.wikipedia.org/wiki/La_Vanguardia_Airport,,Vanguardia,649.95,Colombia,4.07889986,-73.5667038,Vanguardia Airport (VVC),Colombia
1993,1993,VVI,6193.0,SLVR,large_airport,Viru Viru International Airport,-17.6448,-63.135399,1224.0,SA,BO,BO-S,Santa Cruz,yes,SLVR,,,https://en.wikipedia.org/wiki/Viru_Viru_International_Airport,,Viru Viru Intl,876955.87,Bolivia,-17.64109993,-63.13389969,Viru Viru International Airport (VVI),Bolivia
1994,1994,VVO,6462.0,UHWW,large_airport,Vladivostok International Airport,43.396256,132.148155,59.0,EU,RU,RU-PRI,Artyom,yes,UHWW,,http://www.vladivostokavia.ru/en/airport/,https://en.wikipedia.org/wiki/Vladivostok_International_Airport,Vladivostok-Knevichi Airport,Vladivostok,884321.97,Russian Federation,43.21670151,131.6667023,Vladivostok International Airport (VVO),Russian Federation
1995,1995,VXE,3155.0,GVSV,medium_airport,São Pedro Airport,16.8332,-25.0553,66.0,AF,CV,CV-B,São Pedro,yes,GVSV,,,https://en.wikipedia.org/wiki/S%C3%A3o_Pedro_Airport,São Vicente Island,San Pedro,69427.659,Cape Verde,16.83329964,-25.06669998,São Pedro Airport (VXE),Cape Verde
1996,1996,VXO,2672.0,ESMX,medium_airport,Växjö Kronoberg Airport,56.92910003662109,14.72799968719482,610.0,EU,SE,SE-G,Växjö,yes,ESMX,,,https://en.wikipedia.org/wiki/V%C3%A4xj%C3%B6_Airport,,Vaxjo,90880.342,Sweden,56.92509842,14.72710037,Växjö Kronoberg Airport (VXO),Sweden
1997,1997,WAT,2539.0,EIWF,medium_airport,Waterford Airport,52.18719863891602,-7.086959838867188,119.0,EU,IE,IE-WD,Waterford,yes,EIWF,,http://flywaterford.com/,https://en.wikipedia.org/wiki/Waterford_Airport,,Waterford,15598.8,Ireland,52.19720078,-7.088900089,Waterford Airport (WAT),Ireland
1998,1998,WAW,2637.0,EPWA,large_airport,Warsaw Chopin Airport,52.1656990051,20.9671001434,362.0,EU,PL,PL-MZ,Warsaw,yes,EPWA,,http://www.lotnisko-chopina.pl/?lang=en,https://en.wikipedia.org/wiki/Warsaw_Frederic_Chopin_Airport,Okęcie,Okecie,10154164.52,Poland,52.16669846,20.9666996,Warsaw Chopin Airport (WAW),Poland
1999,1999,WDH,3039.0,FYWH,large_airport,Hosea Kutako International Airport,-22.4799,17.4709,5640.0,AF,,NA-KH,Windhoek,yes,FYWH,,http://airports.com.na/,https://en.wikipedia.org/wiki/Windhoek_Hosea_Kutako_International_Airport,J.G. Strijdom Airport,Windhoek Intl,694770.552,Namibia,-22.48329926,17.4666996,Hosea Kutako International Airport (WDH),Namibia
2000,2000,WEF,32646.0,ZSWF,medium_airport,Weifang Nanyuan Airport,36.646702,119.119003,,AS,CN,CN-37,Weifang,yes,ZSWF,,,https://en.wikipedia.org/wiki/Weifang_Airport,,Weifang Airport,5095.608,China,36.75,119.2166977,Weifang Nanyuan Airport (WEF),China
2001,2001,WEH,27226.0,ZSWH,medium_airport,Weihai Dashuibo Airport,37.187099,122.228996,145.0,AS,CN,CN-37,Weihai,yes,ZSWH,,,https://en.wikipedia.org/wiki/Weihai_Airport,Dashuipo Yancheng Air Base,Dashuibo,378743.197,China,37.1867981,122.2291031,Weihai Dashuibo Airport (WEH),China
2002,2002,WIL,3215.0,HKNW,medium_airport,Nairobi Wilson Airport,-1.321720004081726,36.81480026245117,5536.0,AF,KE,KE-110,Nairobi,yes,HKNW,,http://www.kenyaairports.co.ke/kaa/airports/wilson/,https://en.wikipedia.org/wiki/Wilson_Airport,WLN,Wilson,34027.049,Kenya,-1.322199941,36.81330109,Nairobi Wilson Airport (WIL),Kenya
2003,2003,WJR,3217.0,HKWJ,medium_airport,Wajir Airport,1.73324,40.091599,770.0,AF,KE,KE-500,Wajir,yes,HKWJ,,,https://en.wikipedia.org/wiki/Wajir_Airport,,Wajir Airport,3527.062,Kenya,1.766700029,40.59999847,Wajir Airport (WJR),Kenya
